date,size
2014-06-05,11265094213
2014-06-06,22345185391
2014-06-07,21950731812
2014-06-08,10746103992
2014-06-09,10873857649
2014-06-10,21959870745
2014-06-11,33067265345
2014-06-12,22231174892
2014-06-13,10956238617
2014-06-14,21821878088
2014-06-15,11051024225
2014-06-16,22157954395
2014-06-17,22120350255
2014-06-18,21910772451
2014-06-19,22051483315
2014-06-20,11155250642
2014-06-21,10852763401
2014-06-22,21750503693
2014-06-23,10982446248
2014-06-24,21996186190
2014-06-25,11094014527
2014-06-26,22093139644
2014-06-27,22156713137
2014-06-28,22264140213
2014-06-29,22315723466
2014-06-30,33134153981
2014-07-01,11109214472
2014-07-02,22261917529
2014-07-03,22048490097
2014-07-04,749674910325
2014-07-05,32937998749
2014-07-06,33140094825
2014-07-07,111894288697
2014-07-08,33259438815
2014-07-09,33054103145
2014-07-10,51913377255
2014-07-11,33146286370
2014-07-12,32864998669
2014-07-13,55225912809
2014-07-14,43788288827
2014-07-15,43703290364
2014-07-16,33246551777
2014-07-17,33129108813
2014-07-18,55316608708
2014-07-19,32657216949
2014-07-20,33019404292
2014-07-21,44078833181
2014-07-22,55504870547
2014-07-23,32811071465
2014-07-24,43564003272
2014-07-25,44736352310
2014-07-26,34471054489
2014-07-27,32842858113
2014-07-28,44306899802
2014-07-29,32790970941
2014-07-30,44500934906
2014-07-31,32996901314
2014-08-01,43932429138
2014-08-02,32574773267
2014-08-03,44309079962
2014-08-04,56806810456
2014-08-05,32653706452
2014-08-06,65423611291
2014-08-07,44306383716
2014-08-08,43829106732
2014-08-09,44395431536
2014-08-10,44083372449
2014-08-11,44372355462
2014-08-12,44091593546
2014-08-13,44111604032
2014-08-14,33578973539
2014-08-15,44016647314
2014-08-16,32833800661
2014-08-17,32824822647
2014-08-18,44259302013
2014-08-19,55323353814
2014-08-20,32720278777
2014-08-21,43808805216
2014-08-22,43570861613
2014-08-23,32476970226
2014-08-24,43942567214
2014-08-25,33132831911
2014-08-26,43600179897
2014-08-27,33642441521
2014-08-28,33492646670
2014-08-29,44220112203
2014-08-30,32837095778
2014-08-31,43745065495
2014-09-01,32681870024
2014-09-02,44179236323
2014-09-03,44388246114
2014-09-04,44175994306
2014-09-05,44122100802
2014-09-06,55075834036
2014-09-07,54972615466
2014-09-08,73402298175
2014-09-09,44090047533
2014-09-10,55586413168
2014-09-11,43923758365
2014-09-12,44073945839
2014-09-13,32991891477
2014-09-14,32688671275
2014-09-15,43625783996
2014-09-16,32513622806
2014-09-24,397238718771
2014-09-25,199151783700
2014-09-26,33056462666
2014-09-27,176581956043
2014-09-28,43950370675
2014-09-29,43886331666
2014-09-30,43782906629
2014-10-01,55494835453
2014-10-02,98190263868
2014-10-03,66607043915
2014-10-04,21945080791
2014-10-05,22353926097
2014-10-06,32618060852
2014-10-07,21897129698
2014-10-08,222869155623
2014-10-09,54801908022
2014-10-10,44303044923
2014-10-11,44257202352
2014-10-12,44439868442
2014-10-13,54845482614
2014-10-14,43741746981
2014-10-15,55669082668
2014-10-16,33103831967
2014-10-17,54514990771
2014-10-18,55456121593
2014-10-19,55043418513
2014-10-20,54988857578
2014-10-21,44241362530
2014-10-22,55148920539
2014-10-23,54629921041
2014-10-24,44168184790
2014-10-25,43875207773
2014-10-26,43720818642
2014-10-27,55071754400
2014-10-28,43727844490
2014-10-29,44208533282
2014-10-30,55431749245
2014-10-31,43639703846
2014-11-01,44189961762
2014-11-02,54842245760
2014-11-03,32982474914
2014-11-04,55238860739
2014-11-05,88072539363
2014-11-06,54866950251
2014-11-07,43520219245
2014-11-08,44368560888
2014-11-09,76990835033
2014-11-10,43259521258
2014-11-11,43797253629
2014-11-12,76881915667
2014-11-13,43839291441
2014-11-14,44828849208
2014-11-15,32744497428
2014-11-16,43924664160
2014-11-17,44252867068
2014-11-18,54730830563
2014-11-19,43896172561
2014-11-20,43842863009
2014-11-21,32642948780
2014-11-22,43500086478
2014-11-23,32847381655
2014-11-24,64967090418
2014-11-25,110163671456
2014-11-26,132158821223
2014-11-27,65704813546
2014-11-28,55323608330
2014-11-29,114871651970
2014-11-30,65259296742
2014-12-01,66013058877
2014-12-02,44071299201
2014-12-03,43699360379
2014-12-04,66558541584
2014-12-05,66157150721
2014-12-06,65964975176
2014-12-07,54789022759
2014-12-08,66459582629
2014-12-09,43374114620
2014-12-10,22005515551
2014-12-11,22029652453
2014-12-12,76509676159
2014-12-13,43548288421
2014-12-14,43633339117
2014-12-15,33076257880
2014-12-16,43700891417
2014-12-17,43761809254
2014-12-18,32932964827
2014-12-19,32623909146
2014-12-20,43255331243
2014-12-21,32940983918
2014-12-22,33090650825
2014-12-23,44006226383
2014-12-24,33172707435
2014-12-25,43544799814
2014-12-26,33546299960
2014-12-27,65697306488
2014-12-28,88044618136
2014-12-29,55204076323
2014-12-30,42681764823
2014-12-31,44140671265
2015-01-01,44265754645
2015-01-02,43346243308
2015-01-03,54975743924
2015-01-04,32804256795
2015-01-05,263901880719
2015-01-06,44165850535
2015-01-07,66333936126
2015-01-08,77274697881
2015-01-09,66240915962
2015-01-10,54994406153
2015-01-11,43529469154
2015-01-12,54595015580
2015-01-13,54602857531
2015-01-14,44506104746
2015-01-15,44617436790
2015-01-16,55727096695
2015-01-17,44198702611
2015-01-18,42240996879
2015-01-19,54535074846
2015-01-20,43520865313
2015-01-21,44037736252
2015-01-22,44818027429
2015-01-23,66119379387
2015-01-24,54919423907
2015-01-25,56331548132
2015-01-26,88488466818
2015-01-27,68538861241
2015-01-28,65882349569
2015-01-29,77665542210
2015-01-30,65806226438
2015-01-31,55363631985
2015-02-01,87959348669
2015-02-02,189384703464
2015-02-03,146853380438
2015-02-04,67649164955
2015-02-05,55486184346
2015-02-06,55835534014
2015-02-07,43661014823
2015-02-08,56516812842
2015-02-09,46672724817
2015-02-10,65726469552
2015-02-11,54828257407
2015-02-12,66252675426
2015-02-13,44157642680
2015-02-14,43936270814
2015-02-15,81492644266
2015-02-16,140663884826
2015-02-17,243330987566
2015-02-18,116787184226
2015-02-19,104211031224
2015-02-20,45150638281
2015-02-21,595211819373
2015-02-22,43444251637
2015-02-23,22835169779
2015-02-24,33686788545
2015-02-25,21700446841
2015-02-26,22000271063
2015-02-27,41539506550
2015-02-28,21961311501
2015-03-01,44518952698
2015-03-02,404689951698
2015-03-03,65749987771
2015-03-04,126719414272
2015-03-05,44118808269
2015-03-06,110922587471
2015-03-07,77884508276
2015-03-08,44170650116
2015-03-09,77602857162
2015-03-10,78768250506
2015-03-11,88861009847
2015-03-12,189710469971
2015-03-13,157421899469
2015-03-14,135500275386
2015-03-15,55557083325
2015-03-16,79142438918
2015-03-17,66228485588
2015-03-18,225446764311
2015-03-19,100341096951
2015-03-20,134863333352
2015-03-21,90184686077
2015-03-22,45418611299
2015-03-23,44267146441
2015-03-24,43345758201
2015-03-25,34080226290
2015-03-26,54609540992
2015-03-27,46481920532
2015-03-28,33104598240
2015-03-29,32859390601
2015-03-30,44502094231
2015-03-31,43827185693
2015-04-01,34803788571
2015-04-02,33080727742
2015-04-03,81949355273
2015-04-04,76942135861
2015-04-05,32540197334
2015-04-06,54944611169
2015-04-07,43769952908
2015-04-08,77691515676
2015-04-09,66903502241
2015-04-10,55701979193
2015-04-11,55122111376
2015-04-12,55556016295
2015-04-13,77436523832
2015-04-14,77059961306
2015-04-15,43121309862
2015-04-16,55164177664
2015-04-17,83953677173
2015-04-18,143971581008
2015-04-19,147060211028
2015-04-20,99049374848
2015-04-21,109276505679
2015-04-22,63089915708
2015-04-23,240924343611
2015-04-24,120796364865
2015-04-25,45033782447
2015-04-26,33133202929
2015-04-27,33313540064
2015-04-28,22334725414
2015-04-29,34479650359
2015-04-30,33267193758
2015-05-01,22143959569
2015-05-02,33670846507
2015-05-03,44850863290
2015-05-04,43982233871
2015-05-05,35563071954
2015-05-06,32897865041
2015-05-07,22384864637
2015-05-08,33761530115
2015-05-09,8626590281
2015-05-10,558655320162
2015-05-11,363991730943
2015-05-12,90874740561
2015-05-13,119995642289
2015-05-14,421959041954
2015-05-15,289486306843
2015-05-16,66557386453
2015-05-17,54756764869
2015-05-18,88899849915
2015-05-19,77479976054
2015-05-20,310240922123
2015-05-21,66556578640
2015-05-22,66368966462
2015-05-23,66203188678
2015-05-24,113037393323
2015-05-25,66979546729
2015-05-26,67279610984
2015-05-27,60462223811
2015-05-28,44180957379
2015-05-29,65617921735
2015-05-30,33556134180
2015-05-31,55537147203
2015-06-01,81907170356
2015-06-02,54816051510
2015-06-03,56780740302
2015-06-04,66002248519
2015-06-05,56156381374
2015-06-06,56170201041
2015-06-07,33173285454
2015-06-08,54480618548
2015-06-09,66422444744
2015-06-10,54575658763
2015-06-11,44046482102
2015-06-12,55800970267
2015-06-13,44183479551
2015-06-14,65910699515
2015-06-15,65802252503
2015-06-16,88802906738
2015-06-17,175930841640
2015-06-18,235561315511
2015-06-19,55386128768
2015-06-20,44574643418
2015-06-21,43665197250
2015-06-22,65237598301
2015-06-23,66562181618
2015-06-24,44835357565
2015-06-25,66163747944
2015-06-26,44483904758
2015-06-27,43724959357
2015-06-28,44137429656
2015-06-29,65837787143
2015-06-30,66803455098
2015-07-01,158171951394
2015-07-02,89031675776
2015-07-03,66807478759
2015-07-04,56742806582
2015-07-05,54984580463
2015-07-06,120237618869
2015-07-07,98364394401
2015-07-08,129101776720
2015-07-09,110208757328
2015-07-10,122535578242
2015-07-11,313223908334
2015-07-12,560432156055
2015-07-13,407788381808
2015-07-14,381073751171
2015-07-15,325798620418
2015-07-16,344623346409
2015-07-17,66236355889
2015-07-18,546474207327
2015-07-19,436868949391
2015-07-20,299661158580
2015-07-21,201550425640
2015-07-22,54497253195
2015-07-23,126020300187
2015-07-24,410677451471
2015-07-25,413800497827
2015-07-26,338947738379
2015-07-27,68217576800
2015-07-28,34095515396
2015-07-29,213315765728
2015-07-30,55381280153
2015-07-31,44995577617
2015-08-01,369996278416
2015-08-02,164516623801
2015-08-03,268200105789
2015-08-06,279998112747
2015-08-07,1774095628153
2015-08-08,554484103215
2015-08-09,412707941685
2015-08-10,551956193451
2015-08-11,702258993075
2015-08-12,417069194944
2015-08-13,549957412974
2015-08-14,309365141004
2015-08-15,76816644593
2015-08-16,44680175276
2015-08-17,109409709124
2015-08-18,399396448092
2015-08-19,77510938754
2015-08-20,65539488886
2015-08-21,44957774922
2015-08-22,22015836499
2015-08-23,47366048979
2015-08-24,199193253005
2015-08-29,420203686143
2015-08-30,76528957035
2015-08-31,66107086499
2015-09-01,79920979352
2015-09-02,79025509721
2015-09-03,146190531867
2015-09-04,65947225429
2015-09-05,66601816585
2015-09-06,58296598412
2015-09-07,55080036014
2015-09-08,78462549344
2015-09-15,67853164981
2015-09-16,11287167020
2015-09-17,11234386145
2015-09-18,1028495092916
2015-09-19,66231819513
2015-09-20,88819989197
2015-09-21,66982793742
2015-09-22,56087684965
2015-09-23,66167828563
2015-09-24,66538303769
2015-09-25,66285018409
2015-09-26,66312582217
2015-09-27,58727973526
2015-09-28,55676541773
2015-09-29,115479975196
2015-09-30,11219498273
2015-10-01,110806623281
2015-10-02,66669354804
2015-10-03,55987938330
2015-10-04,67014675715
2015-10-05,88329587828
2015-10-06,66501265227
2015-10-07,90240264183
2015-10-08,66501373479
2015-10-09,66011739362
2015-10-10,55093638433
2015-10-11,66399442605
2015-10-12,65715015428
2015-10-13,100790207855
2015-10-14,66634545658
2015-10-15,66258023134
2015-10-16,78016970285
2015-10-17,66141127299
2015-10-18,55170530780
2015-10-19,99411594193
2015-10-20,67409840972
2015-10-21,88802549212
2015-10-22,88892181103
2015-10-23,43981587393
2015-10-24,55259782857
2015-10-25,66983301471
2015-10-26,77712237486
2015-10-27,67090238439
2015-10-28,54877390143
2015-10-29,45053761757
2015-10-30,77269801014
2015-10-31,33398554408
2015-11-01,102361364186
2015-11-02,44125458167
2015-11-03,118893754436
2015-11-04,44240866476
2015-11-05,92534290220
2015-11-06,87366395837
2015-11-07,67214520002
2015-11-08,65350338702
2015-11-09,66245005616
2015-11-10,88450551863
2015-11-11,101947597175
2015-11-12,89565469566
2015-11-13,78379535029
2015-11-14,56091476344
2015-11-15,55038719684
2015-11-16,76784722703
2015-11-17,68429242181
2015-11-28,953865012634
2015-11-29,81267713626
2015-11-30,77039186421
2015-12-01,65754628136
2015-12-02,89172041163
2015-12-03,67477525119
2015-12-04,78749205449
2015-12-05,198851569295
2015-12-06,68328924991
2015-12-07,65775325178
2015-12-08,66579312236
2015-12-09,66616797261
2015-12-10,55067709693
2015-12-11,90621526270
2015-12-12,55970250095
2015-12-13,98970158435
2015-12-14,77132080725
2015-12-15,77106621975
2015-12-16,67013952667
2015-12-17,67081905816
2015-12-18,79480262486
2015-12-19,57517969262
2015-12-20,66532858424
2015-12-21,165940878908
2015-12-22,66015462421
2015-12-23,55188865252
2015-12-24,54858367661
2015-12-25,102252507771
2015-12-26,77072835723
2015-12-27,66977302997
2015-12-28,101003200097
2015-12-29,74038529899
2015-12-30,155840427447
2015-12-31,55725600795
2016-01-01,43638460862
2016-01-02,66937197388
2016-01-03,56031927332
2016-01-04,56766563216
2016-01-05,34044734717
2016-01-06,55093900954
2016-01-07,380272727857
2016-01-08,68526551503
2016-01-09,68489548912
2016-01-10,68493330166
2016-01-11,141322635876
2016-01-12,77751523211
2016-01-13,55091614492
2016-01-14,267864286029
2016-01-15,87778586350
2016-01-16,76725599382
2016-01-17,65962044305
2016-01-18,77105144854
2016-01-19,154962119058
2016-01-20,89886809557
2016-01-21,87553108257
2016-01-22,77476442505
2016-01-23,58885884526
2016-01-24,78140252629
2016-01-25,716060468601
2016-01-26,99817811328
2016-01-27,131578158961
2016-01-28,76948950847
2016-01-29,88474680741
2016-01-30,66811927853
2016-01-31,100481503563
2016-02-01,205022715800
2016-02-02,112573065189
2016-02-03,99456896057
2016-02-04,113252240527
2016-02-05,161218911854
2016-02-06,112686946058
2016-02-07,114518750622
2016-02-08,113568692434
2016-02-09,109957196630
2016-02-10,99359419702
2016-02-11,827764854559
2016-02-12,87545910844
2016-02-13,100880048924
2016-02-14,93249626681
2016-02-15,88222640915
2016-02-16,101483486344
2016-02-17,169856896073
2016-02-18,166895609191
2016-02-19,203392211312
2016-02-20,99152643286
2016-02-21,113985133337
2016-02-22,122119826909
2016-02-23,143770579781
2016-02-24,99335291473
2016-02-25,112665096119
2016-02-26,243648569010
2016-02-27,78669497912
2016-02-28,88980159097
2016-02-29,228241759317
2016-03-01,87364933668
2016-03-02,66894728340
2016-03-03,89873008383
2016-03-04,312215749454
2016-03-05,54561376747
2016-03-06,190818943544
2016-03-07,187137328534
2016-03-08,124071010420
2016-03-09,104503991772
2016-03-10,111435630633
2016-03-11,78209986097
2016-03-12,89989977033
2016-03-13,102699607681
2016-03-14,88455340434
2016-03-15,134845180731
2016-03-16,94005374734
2016-03-17,80174566282
2016-03-18,619788744510
2016-03-19,77949268574
2016-03-20,89395923521
2016-03-21,195181049967
2016-03-22,108540162428
2016-03-23,99633923058
2016-03-24,99795904805
2016-03-25,99105772774
2016-03-26,110348691927
2016-03-27,106850261195
2016-03-28,169102909411
2016-03-29,98746757295
2016-03-30,100915004984
2016-03-31,89313620617
2016-04-01,133434537357
2016-04-02,656065558106
2016-04-03,220977429012
2016-04-04,66684896236
2016-04-05,77048867034
2016-04-06,77657671540
2016-04-07,101201815334
2016-04-08,67795643728
2016-04-09,77491216200
2016-04-10,169009777090
2016-04-11,99297573830
2016-04-12,87809427292
2016-04-13,122366550975
2016-04-14,88526232789
2016-04-15,66569361346
2016-04-16,78318255857
2016-04-17,78447193857
2016-04-18,67861228664
2016-04-19,67053128550
2016-04-20,78014555640
2016-04-21,108697084041
2016-04-22,79630008498
2016-04-23,78366115200
2016-04-24,121874733029
2016-04-25,76581091303
2016-04-26,80280805253
2016-04-27,524813470042
2016-04-28,645779766133
2016-04-29,178344303650
2016-04-30,101679867042
2016-05-01,391708577809
2016-05-02,317119118091
2016-05-03,111658408526
2016-05-04,179477914271
2016-05-05,139465497422
2016-05-06,121901157467
2016-05-07,99534740340
2016-05-08,146380020163
2016-05-09,158789805562
2016-05-10,214176375790
2016-05-11,276707724062
2016-05-12,89820771939
2016-05-13,87797314397
2016-05-14,66011026490
2016-05-15,67990750620
2016-05-16,121338561029
2016-05-17,89721184873
2016-05-18,121926194982
2016-05-19,263168914960
2016-05-20,121140897595
2016-05-21,178895086534
2016-05-22,89527902496
2016-05-23,112634267292
2016-05-24,88263501186
2016-05-25,102079727229
2016-05-26,99190594918
2016-05-27,536995970037
2016-05-28,109362797798
2016-05-29,133965453262
2016-05-30,143526370209
2016-05-31,162253160290
2016-06-01,143613564458
2016-06-02,171766282235
2016-06-03,133813435872
2016-06-04,189269833722
2016-06-05,88997781054
2016-06-06,288574983393
2016-06-07,486874237077
2016-06-08,277043531812
2016-06-09,113042994605
2016-06-10,109106532751
2016-06-11,109773016204
2016-06-12,126254840909
2016-06-13,274581316642
2016-06-14,144361500444
2016-06-15,89074062373
2016-06-16,99763080198
2016-06-17,78992071454
2016-06-18,76860136224
2016-06-19,114592812645
2016-06-20,113901990080
2016-06-21,188922705980
2016-06-22,151032283321
2016-06-23,124408930410
2016-06-24,87350301571
2016-06-25,136683025911
2016-06-26,112587338682
2016-06-27,134320568639
2016-06-28,112571381865
2016-06-29,125518146416
2016-06-30,89537745310
2016-07-01,76742984236
2016-07-02,78152885526
2016-07-03,77149400572
2016-07-04,197004824762
2016-07-05,265614551607
2016-07-06,89649526576
2016-07-07,99606062661
2016-07-08,101311418975
2016-07-09,65906361903
2016-07-10,77506539395
2016-07-11,118954767793
2016-07-12,122370637537
2016-07-13,112438112821
2016-07-14,99930783098
2016-07-15,111446558951
2016-07-16,94386643536
2016-07-17,93372099756
2016-07-18,88156373334
2016-07-19,126872733163
2016-07-20,131708683514
2016-07-21,99876601297
2016-07-22,88620131651
2016-07-23,88437296138
2016-07-24,66558459213
2016-07-25,99311614864
2016-07-26,98680251089
2016-07-27,100595873711
2016-07-28,78003025743
2016-07-29,100312262950
2016-07-30,69060383337
2016-07-31,98784215647
2016-08-01,333204022742
2016-08-02,111901932916
2016-08-03,122597849480
2016-08-04,123992602431
2016-08-05,104158233564
2016-08-06,103422153293
2016-08-07,89720475997
2016-08-08,88151449376
2016-08-09,110783114761
2016-08-10,77944181876
2016-08-11,87581023216
2016-08-12,88792899367
2016-08-13,78428143308
2016-08-14,111969460876
2016-08-15,155982689886
2016-08-16,119261398028
2016-08-17,116681563203
2016-08-18,88105742106
2016-08-19,88305838680
2016-08-20,134261114594
2016-08-21,121219651255
2016-08-22,166835124220
2016-08-23,207255036458
2016-08-24,260801176269
2016-08-25,110188926015
2016-08-26,99252371913
2016-08-27,147295382076
2016-08-28,76994344145
2016-08-29,104238247668
2016-08-30,150083519410
2016-08-31,126048403973
2016-09-01,166553461923
2016-09-02,155252890113
2016-09-03,155235800864
2016-09-04,145779156474
2016-09-05,179809250994
2016-09-06,165544481522
2016-09-07,187633717679
2016-09-08,153695574340
2016-09-09,187414443076
2016-09-10,178343846751
2016-09-11,192434188280
2016-09-12,188270676223
2016-09-13,178801603737
2016-09-14,220969607022
2016-09-15,190833161989
2016-09-16,133049424213
2016-09-17,119971684088
2016-09-18,145116861298
2016-09-19,143056923689
2016-09-20,156552043157
2016-09-21,98998032411
2016-09-22,98975718863
2016-09-23,88308042393
2016-09-24,88662374610
2016-09-25,65998556336
2016-09-26,101696554519
2016-09-27,534565228639
2016-09-28,122546610837
2016-09-29,88737950222
2016-09-30,99255008088
2016-10-01,123101970938
2016-10-02,76653377539
2016-10-03,170113091601
2016-10-04,88807792955
2016-10-05,123505524180
2016-10-06,99614549740
2016-10-07,88825192183
2016-10-08,76802332941
2016-10-09,89181915892
2016-10-10,76408818149
2016-10-11,87794442136
2016-10-12,110893426623
2016-10-13,111988371713
2016-10-14,100073236383
2016-10-15,54517230504
2016-10-16,159647867420
2016-10-17,161637616964
2016-10-18,99450093234
2016-10-19,143693502145
2016-10-20,111601134173
2016-10-21,122233551725
2016-10-22,133497106019
2016-10-23,125694333548
2016-10-24,110859219475
2016-10-25,282596589666
2016-10-26,146710194741
2016-10-27,156450539285
2016-10-28,176681163502
2016-10-29,154425388069
2016-10-30,112445370622
2016-10-31,100190951112
2016-11-01,100255976359
2016-11-02,188324092448
2016-11-03,171893481134
2016-11-04,179865940581
2016-11-05,143501144107
2016-11-06,167614564644
2016-11-07,258171827298
2016-11-08,146814366239
2016-11-09,123282305609
2016-11-10,111718501671
2016-11-11,98950792028
2016-11-12,89869432758
2016-11-13,89535287959
2016-11-14,99673646906
2016-11-15,133489237119
2016-11-16,133143244203
2016-11-17,113789983312
2016-11-18,158170940067
2016-11-19,109525091696
2016-11-20,193533322331
2016-11-21,88519965674
2016-11-22,112496470902
2016-11-23,110243908172
2016-11-24,168804518434
2016-11-25,134709548446
2016-11-26,88099164967
2016-11-27,88929597656
2016-11-28,111790670609
2016-11-29,100035518285
2016-11-30,134137744130
2016-12-01,122896488710
2016-12-02,160141414646
2016-12-03,99080016374
2016-12-04,87930468332
2016-12-05,159878493834
2016-12-06,234960876146
2016-12-07,121127985468
2016-12-08,125816353781
2016-12-09,123577402110
2016-12-10,88955904087
2016-12-11,284021107492
2016-12-12,151269493699
2016-12-13,167052898965
2016-12-14,127842283090
2016-12-15,125918600797
2016-12-16,94074418832
2016-12-17,68485525010
2016-12-18,68349408810
2016-12-19,112033897581
2016-12-20,111513075565
2016-12-21,115632532379
2016-12-22,88410393991
2016-12-23,78948091682
2016-12-24,99694575884
2016-12-25,133127935786
2016-12-26,178208274367
2016-12-27,217965977349
2016-12-28,205967344098
2016-12-29,139105654507
2016-12-30,172100212569
2016-12-31,155672793022
2017-01-01,87639564628
2017-01-02,181350136852
2017-01-03,178179320339
2017-01-04,373369684025
2017-01-05,99481559952
2017-01-06,101789527749
2017-01-07,100180069152
2017-01-08,110041134813
2017-01-09,111142220406
2017-01-10,88435950311
2017-01-11,111091089565
2017-01-12,113907985562
2017-01-13,88027501064
2017-01-14,99915922160
2017-01-15,113831870195
2017-01-16,90556221677
2017-01-17,121511091731
2017-01-18,132592761865
2017-01-19,122144845477
2017-01-20,123268843082
2017-01-21,121496332730
2017-01-22,166876174913
2017-01-23,185920973819
2017-01-24,166700412276
2017-01-25,137744013307
2017-01-26,123399434276
2017-01-27,111770687600
2017-01-28,100276638360
2017-01-29,123728687825
2017-01-30,158898609479
2017-01-31,126639469695
2017-02-01,135544356911
2017-02-02,142950741406
2017-02-03,131633817308
2017-02-04,133182757755
2017-02-05,98268490014
2017-02-06,218165517786
2017-02-07,144042340002
2017-02-08,161902544689
2017-02-09,143448338613
2017-02-10,109809670854
2017-02-11,123227104439
2017-02-12,222074711044
2017-02-13,291572908697
2017-02-14,219386459967
2017-02-15,190422871555
2017-02-16,212465535800
2017-02-17,200631032040
2017-02-18,144163591628
2017-02-19,179875747852
2017-02-20,180829209121
2017-02-21,145188225406
2017-02-22,169933955714
2017-02-23,166922803462
2017-02-24,165651096851
2017-02-25,167584646717
2017-02-26,181542088361
2017-02-27,201898377735
2017-02-28,230378441586
2017-03-01,155111765547
2017-03-02,179954061108
2017-03-03,167680562370
2017-03-04,133196415012
2017-03-05,77608466576
2017-03-06,166133139075
2017-03-07,133282716485
2017-03-08,133957495850
2017-03-09,227202513650
2017-03-10,265824516185
2017-03-11,221788438518
2017-03-12,179958012162
2017-03-13,135200457948
2017-03-14,224982831100
2017-03-15,166861560757
2017-03-16,236793307638
2017-03-17,372516009899
2017-03-18,281171794970
2017-03-19,223090723118
2017-03-20,268851512697
2017-03-21,234260614839
2017-03-22,368873683671
2017-03-23,192123337232
2017-03-24,254565505924
2017-03-25,179435181624
2017-03-26,180741028046
2017-03-27,177367240888
2017-03-28,142296676836
2017-03-29,133577866202
2017-03-30,237007393522
2017-03-31,225163412629
2017-04-01,281592331089
2017-04-02,344930180669
2017-04-03,224239310041
2017-04-04,245081376689
2017-04-05,210541303974
2017-04-06,33389369621
2017-04-09,839815741974
2017-04-10,288155798857
2017-04-11,209439831170
2017-04-12,297529187452
2017-04-13,265401517875
2017-04-14,281527468239
2017-04-15,333288697542
2017-04-16,344416422335
2017-04-17,300071546519
2017-04-18,142882455599
2017-04-19,155833192951
2017-04-20,157658460336
2017-04-21,66078495861
2017-04-22,33438799504
2017-04-23,32804164795
2017-04-24,473770675151
2017-04-25,232541529253
2017-04-26,299524300311
2017-04-27,220372837226
2017-04-28,155594451614
2017-04-29,88445593856
2017-04-30,489743748556
2017-05-01,580615555882
2017-05-02,352079328840
2017-05-03,177069758089
2017-05-04,165727722454
2017-05-05,224036913188
2017-05-06,144057115748
2017-05-07,222868225560
2017-05-08,189726343216
2017-05-09,156085692797
2017-05-10,339205333950
2017-05-11,67702486992
2017-05-12,89260500941
2017-05-13,77079249527
2017-05-14,110120711228
2017-05-15,98400173534
2017-05-16,275487839937
2017-05-17,145252550283
2017-05-18,154198173369
2017-05-19,213154036062
2017-05-20,341952983133
2017-05-21,121970628010
2017-05-22,121533115596
2017-05-23,122342486439
2017-05-24,156849326084
2017-05-25,178021893104
2017-05-26,426092552028
2017-05-27,353295779531
2017-05-28,453338200903
2017-05-29,269640843879
2017-05-30,531758809984
2017-05-31,290794214538
2017-06-01,321280845897
2017-06-02,222206768144
2017-06-03,187807631792
2017-06-04,123724392011
2017-06-05,102505418454
2017-06-06,166916446366
2017-06-07,112819433991
2017-06-08,312633077641
2017-06-09,133461226662
2017-06-10,112234996448
2017-06-11,110349248553
2017-06-12,120218605908
2017-06-13,370101726238
2017-06-14,159503683953
2017-06-15,143552732225
2017-06-16,143822166043
2017-06-17,88583011978
2017-06-18,122156017129
2017-06-19,178899301529
2017-06-20,394443324769
2017-06-21,167503732346
2017-06-22,165839601130
2017-06-23,166225405783
2017-06-24,166862266455
2017-06-25,177649501513
2017-06-26,147094684787
2017-06-27,199072216009
2017-06-28,168030917229
2017-06-29,236623135094
2017-06-30,506682517235
2017-07-01,392700525562
2017-07-02,154365743883
2017-07-03,132657847723
2017-07-04,121525151922
2017-07-05,133517384558
2017-07-06,133675540811
2017-07-07,144369295083
2017-07-08,165326188849
2017-07-09,168600300450
2017-07-10,198069808030
2017-07-11,399625798065
2017-07-12,121342849534
2017-07-13,110576997060
2017-07-14,99419136809
2017-07-15,100142218396
2017-07-16,121857293327
2017-07-17,132561026990
2017-07-18,121320437134
2017-07-19,168277565371
2017-07-20,374965865286
2017-07-21,100571219224
2017-07-22,221030392368
2017-07-23,421391180287
2017-07-24,476272505998
2017-07-25,410783659295
2017-07-26,298403269094
2017-07-27,344137652859
2017-07-28,258069429362
2017-07-29,287298948684
2017-07-30,242481858279
2017-07-31,312059549696
2017-08-01,620777244065
2017-08-02,254271181182
2017-08-03,224766455240
2017-08-04,299354789543
2017-08-05,221942920463
2017-08-06,300124236954
2017-08-07,265882286339
2017-08-08,254902943564
2017-08-09,253320984139
2017-08-10,263781210738
2017-08-11,244390692787
2017-08-12,289110642283
2017-08-13,254202995256
2017-08-14,469095374920
2017-08-15,99981805883
2017-08-16,110840634058
2017-08-17,110971762063
2017-08-18,110183224922
2017-08-19,180529714571
2017-08-20,262703880275
2017-08-21,101811562791
2017-08-22,88319252641
2017-08-23,123297323730
2017-08-24,301507904972
2017-08-25,122914998656
2017-08-26,143248775070
2017-08-27,341243449092
2017-08-28,131976241067
2017-08-29,143757483729
2017-08-30,339444633445
2017-08-31,134054610917
2017-09-01,158012997940
2017-09-02,98940542641
2017-09-03,666873781673
2017-09-04,299344712519
2017-09-05,211457792891
2017-09-06,235461553378
2017-09-07,187581454204
2017-09-08,188243038343
2017-09-09,245081986005
2017-09-10,333669320379
2017-09-11,414959332784
2017-09-12,266933036949
2017-09-13,264762039468
